,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
287,240.0,240.0,42.0,82.0,0.512,18.0,38.0,0.474,35.0,36.0,0.972,11.0,25.0,36.0,26.0,10.0,4.0,11.0,19.0,137.0,,,0.7,0.622,0.463,0.439,30.6,80.6,53.7,61.9,10.4,8.0,10.1,100.0,143.1,138.9,,,8.0,18.0,0.7,6.0,10.0,0.667,13.0,13.0,1.0,3.0,8.0,10.0,7.0,3.0,3.0,6.0,4.0,27.0,26.4,12.0,0.873,0.85,0.833,1.333,22.7,35.7,20.7,28.3,12.5,8.5,33.3,33.3,189.0,147.0,PHI,137,1,240.0,240.0,49.0,76.0,0.645,14.0,26.0,0.538,21.0,27.0,0.778,6.0,25.0,31.0,29.0,3.0,4.0,16.0,26.0,133.0,,,0.757,0.737,0.342,0.355,19.4,69.4,46.3,59.2,3.2,9.1,15.4,100.0,140.3,144.6,,,11.0,20.0,1.0,7.0,10.0,1.0,10.0,11.0,1.0,4.0,7.0,11.0,10.0,2.0,2.0,5.0,6.0,32.0,27.5,16.0,1.5,1.5,1.0,0.733,22.7,24.5,21.0,33.5,2.7,5.7,50.0,31.1,211.0,152.0,BRK,133,0,2023,2023-01-25,True
288,240.0,240.0,40.0,90.0,0.444,12.0,31.0,0.387,20.0,26.0,0.769,11.0,39.0,50.0,21.0,5.0,7.0,9.0,14.0,112.0,,,0.552,0.511,0.344,0.289,22.9,73.6,49.5,52.5,5.1,14.0,8.1,100.0,114.3,104.1,,,12.0,21.0,0.6,5.0,7.0,1.0,11.0,14.0,0.833,3.0,6.0,9.0,9.0,1.0,1.0,2.0,3.0,28.0,26.1,14.0,0.9,0.9,0.8,0.824,17.4,39.3,28.9,48.7,5.4,12.9,20.0,30.5,179.0,109.0,OKC,112,0,240.0,240.0,39.0,91.0,0.429,12.0,41.0,0.293,12.0,19.0,0.632,14.0,37.0,51.0,24.0,4.0,7.0,16.0,21.0,102.0,,,0.513,0.495,0.451,0.209,26.4,77.1,50.5,61.5,4.1,11.9,13.9,100.0,104.1,114.3,,,9.0,20.0,0.7,3.0,8.0,0.5,3.0,6.0,1.0,5.0,8.0,13.0,8.0,1.0,4.0,3.0,4.0,23.0,17.4,10.0,0.724,0.7,0.889,1.0,13.6,32.1,18.6,34.6,4.0,13.0,25.0,26.4,231.0,121.0,BRK,102,1,2023,2023-01-15,True
289,240.0,240.0,39.0,91.0,0.429,12.0,41.0,0.293,12.0,19.0,0.632,14.0,37.0,51.0,24.0,4.0,7.0,16.0,21.0,102.0,,,0.513,0.495,0.451,0.209,26.4,77.1,50.5,61.5,4.1,11.9,13.9,100.0,104.1,114.3,,,9.0,20.0,0.7,3.0,8.0,0.5,3.0,6.0,1.0,5.0,8.0,13.0,8.0,1.0,4.0,3.0,4.0,23.0,17.4,10.0,0.724,0.7,0.889,1.0,13.6,32.1,18.6,34.6,4.0,13.0,25.0,26.4,231.0,121.0,BRK,102,1,240.0,240.0,40.0,90.0,0.444,12.0,31.0,0.387,20.0,26.0,0.769,11.0,39.0,50.0,21.0,5.0,7.0,9.0,14.0,112.0,,,0.552,0.511,0.344,0.289,22.9,73.6,49.5,52.5,5.1,14.0,8.1,100.0,114.3,104.1,,,12.0,21.0,0.6,5.0,7.0,1.0,11.0,14.0,0.833,3.0,6.0,9.0,9.0,1.0,1.0,2.0,3.0,28.0,26.1,14.0,0.9,0.9,0.8,0.824,17.4,39.3,28.9,48.7,5.4,12.9,20.0,30.5,179.0,109.0,OKC,112,0,2023,2023-01-15,False
290,240.0,240.0,37.0,85.0,0.435,11.0,43.0,0.256,10.0,15.0,0.667,10.0,24.0,34.0,24.0,7.0,6.0,15.0,18.0,95.0,,,0.519,0.5,0.506,0.176,21.7,61.5,40.0,64.9,7.5,10.7,14.1,100.0,101.3,116.2,,,6.0,12.0,0.714,5.0,8.0,0.714,5.0,6.0,1.0,5.0,5.0,9.0,6.0,3.0,2.0,5.0,4.0,17.0,16.5,17.0,1.079,1.071,1.0,1.5,27.9,40.1,27.2,59.5,6.3,20.5,50.0,29.7,227.0,125.0,SAC,95,0,240.0,240.0,42.0,84.0,0.5,7.0,28.0,0.25,18.0,25.0,0.72,15.0,36.0,51.0,25.0,11.0,2.0,20.0,15.0,109.0,,,0.574,0.542,0.333,0.298,38.5,78.3,60.0,59.5,11.5,4.8,17.4,100.0,113.8,99.2,,,9.0,17.0,0.667,2.0,9.0,1.0,6.0,7.0,1.0,3.0,7.0,8.0,9.0,3.0,1.0,4.0,3.0,21.0,20.1,21.0,0.777,0.75,1.0,1.75,24.6,34.8,30.1,43.8,4.8,5.4,43.6,34.9,159.0,112.0,DEN,109,1,2023,2023-04-09,False
291,240.0,240.0,42.0,84.0,0.5,7.0,28.0,0.25,18.0,25.0,0.72,15.0,36.0,51.0,25.0,11.0,2.0,20.0,15.0,109.0,,,0.574,0.542,0.333,0.298,38.5,78.3,60.0,59.5,11.5,4.8,17.4,100.0,113.8,99.2,,,9.0,17.0,0.667,2.0,9.0,1.0,6.0,7.0,1.0,3.0,7.0,8.0,9.0,3.0,1.0,4.0,3.0,21.0,20.1,21.0,0.777,0.75,1.0,1.75,24.6,34.8,30.1,43.8,4.8,5.4,43.6,34.9,159.0,112.0,DEN,109,1,240.0,240.0,37.0,85.0,0.435,11.0,43.0,0.256,10.0,15.0,0.667,10.0,24.0,34.0,24.0,7.0,6.0,15.0,18.0,95.0,,,0.519,0.5,0.506,0.176,21.7,61.5,40.0,64.9,7.5,10.7,14.1,100.0,101.3,116.2,,,6.0,12.0,0.714,5.0,8.0,0.714,5.0,6.0,1.0,5.0,5.0,9.0,6.0,3.0,2.0,5.0,4.0,17.0,16.5,17.0,1.079,1.071,1.0,1.5,27.9,40.1,27.2,59.5,6.3,20.5,50.0,29.7,227.0,125.0,SAC,95,0,2023,2023-04-09,True
292,240.0,240.0,45.0,89.0,0.506,17.0,38.0,0.447,12.0,12.0,1.0,8.0,20.0,28.0,17.0,10.0,4.0,8.0,20.0,119.0,,,0.631,0.601,0.427,0.135,21.1,71.4,42.4,37.8,11.1,8.2,7.8,100.0,131.8,127.3,,,17.0,30.0,0.75,7.0,14.0,0.833,4.0,4.0,1.0,4.0,9.0,13.0,6.0,4.0,2.0,3.0,5.0,45.0,32.7,12.0,0.868,0.85,1.0,1.0,13.5,41.3,25.3,30.2,6.0,8.0,100.0,42.3,201.0,138.0,PHI,119,0,240.0,240.0,44.0,75.0,0.587,10.0,26.0,0.385,17.0,18.0,0.944,8.0,30.0,38.0,26.0,3.0,4.0,16.0,10.0,115.0,,,0.693,0.653,0.347,0.24,28.6,78.9,57.6,59.1,3.4,7.8,16.2,100.0,128.8,133.3,,,14.0,25.0,1.0,4.0,6.0,0.8,7.0,8.0,1.0,3.0,9.0,11.0,7.0,1.0,3.0,6.0,3.0,39.0,34.2,14.0,1.0,1.0,1.0,0.571,17.1,44.7,25.8,24.7,2.0,9.4,40.7,32.7,200.0,140.0,BOS,115,1,2023,2023-05-01,True
293,240.0,240.0,44.0,75.0,0.587,10.0,26.0,0.385,17.0,18.0,0.944,8.0,30.0,38.0,26.0,3.0,4.0,16.0,10.0,115.0,,,0.693,0.653,0.347,0.24,28.6,78.9,57.6,59.1,3.4,7.8,16.2,100.0,128.8,133.3,,,14.0,25.0,1.0,4.0,6.0,0.8,7.0,8.0,1.0,3.0,9.0,11.0,7.0,1.0,3.0,6.0,3.0,39.0,34.2,14.0,1.0,1.0,1.0,0.571,17.1,44.7,25.8,24.7,2.0,9.4,40.7,32.7,200.0,140.0,BOS,115,1,240.0,240.0,45.0,89.0,0.506,17.0,38.0,0.447,12.0,12.0,1.0,8.0,20.0,28.0,17.0,10.0,4.0,8.0,20.0,119.0,,,0.631,0.601,0.427,0.135,21.1,71.4,42.4,37.8,11.1,8.2,7.8,100.0,131.8,127.3,,,17.0,30.0,0.75,7.0,14.0,0.833,4.0,4.0,1.0,4.0,9.0,13.0,6.0,4.0,2.0,3.0,5.0,45.0,32.7,12.0,0.868,0.85,1.0,1.0,13.5,41.3,25.3,30.2,6.0,8.0,100.0,42.3,201.0,138.0,PHI,119,0,2023,2023-05-01,False
294,240.0,240.0,39.0,97.0,0.402,15.0,45.0,0.333,21.0,26.0,0.808,17.0,33.0,50.0,29.0,12.0,2.0,13.0,17.0,114.0,,,0.526,0.479,0.464,0.268,30.9,82.5,52.6,74.4,11.9,3.8,10.7,100.0,113.0,97.1,,,7.0,19.0,0.571,3.0,9.0,0.6,7.0,10.0,1.0,6.0,7.0,10.0,8.0,3.0,2.0,4.0,3.0,22.0,16.9,20.0,0.714,0.714,0.818,0.571,27.5,36.1,21.7,34.8,5.1,7.9,20.2,49.8,156.0,106.0,OKC,114,0,240.0,240.0,41.0,83.0,0.494,5.0,31.0,0.161,11.0,16.0,0.688,7.0,38.0,45.0,24.0,5.0,2.0,19.0,23.0,98.0,,,0.544,0.524,0.373,0.193,17.5,69.1,47.4,58.5,5.0,3.8,17.4,100.0,97.6,113.6,,,9.0,18.0,0.9,2.0,8.0,1.0,4.0,6.0,1.0,2.0,12.0,14.0,8.0,1.0,1.0,7.0,5.0,22.0,22.7,4.0,1.011,1.0,0.625,0.6,9.6,59.3,34.3,38.8,3.1,4.3,40.0,28.6,157.0,122.0,UTA,98,1,2023,2023-04-06,True
295,240.0,240.0,41.0,83.0,0.494,5.0,31.0,0.161,11.0,16.0,0.688,7.0,38.0,45.0,24.0,5.0,2.0,19.0,23.0,98.0,,,0.544,0.524,0.373,0.193,17.5,69.1,47.4,58.5,5.0,3.8,17.4,100.0,97.6,113.6,,,9.0,18.0,0.9,2.0,8.0,1.0,4.0,6.0,1.0,2.0,12.0,14.0,8.0,1.0,1.0,7.0,5.0,22.0,22.7,4.0,1.011,1.0,0.625,0.6,9.6,59.3,34.3,38.8,3.1,4.3,40.0,28.6,157.0,122.0,UTA,98,1,240.0,240.0,39.0,97.0,0.402,15.0,45.0,0.333,21.0,26.0,0.808,17.0,33.0,50.0,29.0,12.0,2.0,13.0,17.0,114.0,,,0.526,0.479,0.464,0.268,30.9,82.5,52.6,74.4,11.9,3.8,10.7,100.0,113.0,97.1,,,7.0,19.0,0.571,3.0,9.0,0.6,7.0,10.0,1.0,6.0,7.0,10.0,8.0,3.0,2.0,4.0,3.0,22.0,16.9,20.0,0.714,0.714,0.818,0.571,27.5,36.1,21.7,34.8,5.1,7.9,20.2,49.8,156.0,106.0,OKC,114,0,2023,2023-04-06,False
296,240.0,240.0,38.0,82.0,0.463,12.0,34.0,0.353,17.0,21.0,0.81,7.0,31.0,38.0,28.0,5.0,2.0,14.0,13.0,105.0,,,0.575,0.537,0.415,0.256,15.6,81.6,45.8,73.7,5.0,3.2,13.3,100.0,105.9,122.1,,,7.0,14.0,0.75,3.0,6.0,0.5,6.0,8.0,1.0,5.0,7.0,12.0,6.0,2.0,1.0,5.0,3.0,17.0,13.6,6.0,0.94,0.875,0.8,1.0,17.4,28.9,22.7,44.3,3.9,3.9,32.0,40.7,172.0,127.0,MIL,105,0,240.0,240.0,48.0,95.0,0.505,11.0,33.0,0.333,14.0,16.0,0.875,7.0,38.0,45.0,29.0,8.0,2.0,9.0,19.0,121.0,,,0.593,0.563,0.347,0.168,18.4,84.4,54.2,60.4,8.1,4.2,8.1,100.0,122.1,105.9,,,7.0,14.0,0.8,4.0,7.0,0.667,5.0,5.0,1.0,2.0,12.0,13.0,7.0,2.0,1.0,2.0,4.0,23.0,19.1,14.0,0.85,0.8,0.833,0.5,13.0,45.0,26.5,48.6,4.9,5.2,25.4,33.2,161.0,113.0,TOR,121,1,2023,2023-04-09,False
297,240.0,240.0,48.0,95.0,0.505,11.0,33.0,0.333,14.0,16.0,0.875,7.0,38.0,45.0,29.0,8.0,2.0,9.0,19.0,121.0,,,0.593,0.563,0.347,0.168,18.4,84.4,54.2,60.4,8.1,4.2,8.1,100.0,122.1,105.9,,,7.0,14.0,0.8,4.0,7.0,0.667,5.0,5.0,1.0,2.0,12.0,13.0,7.0,2.0,1.0,2.0,4.0,23.0,19.1,14.0,0.85,0.8,0.833,0.5,13.0,45.0,26.5,48.6,4.9,5.2,25.4,33.2,161.0,113.0,TOR,121,1,240.0,240.0,38.0,82.0,0.463,12.0,34.0,0.353,17.0,21.0,0.81,7.0,31.0,38.0,28.0,5.0,2.0,14.0,13.0,105.0,,,0.575,0.537,0.415,0.256,15.6,81.6,45.8,73.7,5.0,3.2,13.3,100.0,105.9,122.1,,,7.0,14.0,0.75,3.0,6.0,0.5,6.0,8.0,1.0,5.0,7.0,12.0,6.0,2.0,1.0,5.0,3.0,17.0,13.6,6.0,0.94,0.875,0.8,1.0,17.4,28.9,22.7,44.3,3.9,3.9,32.0,40.7,172.0,127.0,MIL,105,0,2023,2023-04-09,True
298,240.0,240.0,41.0,83.0,0.494,21.0,51.0,0.412,15.0,22.0,0.682,7.0,33.0,40.0,35.0,6.0,4.0,23.0,22.0,118.0,,,0.637,0.62,0.614,0.265,18.4,82.5,51.3,85.4,5.7,7.1,19.9,100.0,111.2,124.3,,,9.0,21.0,1.0,8.0,15.0,0.667,4.0,5.0,1.0,2.0,10.0,10.0,7.0,2.0,1.0,8.0,6.0,26.0,18.3,5.0,0.972,1.0,1.0,1.0,9.6,34.8,17.8,100.0,3.5,3.7,42.3,42.6,251.0,131.0,GSW,118,0,240.0,240.0,48.0,95.0,0.505,15.0,39.0,0.385,21.0,24.0,0.875,7.0,31.0,38.0,29.0,12.0,1.0,10.0,18.0,132.0,,,0.625,0.584,0.411,0.253,17.5,81.6,48.7,60.4,11.3,3.1,8.7,100.0,124.3,111.2,,,18.0,31.0,1.0,5.0,10.0,1.0,12.0,14.0,1.0,4.0,9.0,13.0,7.0,4.0,1.0,2.0,3.0,43.0,39.4,24.0,1.008,1.0,0.625,0.778,12.3,36.8,20.5,26.0,4.6,3.7,28.6,65.6,200.0,120.0,CHI,132,1,2023,2023-01-15,False
299,240.0,240.0,48.0,95.0,0.505,15.0,39.0,0.385,21.0,24.0,0.875,7.0,31.0,38.0,29.0,12.0,1.0,10.0,18.0,132.0,,,0.625,0.584,0.411,0.253,17.5,81.6,48.7,60.4,11.3,3.1,8.7,100.0,124.3,111.2,,,18.0,31.0,1.0,5.0,10.0,1.0,12.0,14.0,1.0,4.0,9.0,13.0,7.0,4.0,1.0,2.0,3.0,43.0,39.4,24.0,1.008,1.0,0.625,0.778,12.3,36.8,20.5,26.0,4.6,3.7,28.6,65.6,200.0,120.0,CHI,132,1,240.0,240.0,41.0,83.0,0.494,21.0,51.0,0.412,15.0,22.0,0.682,7.0,33.0,40.0,35.0,6.0,4.0,23.0,22.0,118.0,,,0.637,0.62,0.614,0.265,18.4,82.5,51.3,85.4,5.7,7.1,19.9,100.0,111.2,124.3,,,9.0,21.0,1.0,8.0,15.0,0.667,4.0,5.0,1.0,2.0,10.0,10.0,7.0,2.0,1.0,8.0,6.0,26.0,18.3,5.0,0.972,1.0,1.0,1.0,9.6,34.8,17.8,100.0,3.5,3.7,42.3,42.6,251.0,131.0,GSW,118,0,2023,2023-01-15,True
300,240.0,240.0,44.0,97.0,0.454,11.0,39.0,0.282,15.0,19.0,0.789,16.0,34.0,50.0,27.0,11.0,5.0,9.0,12.0,114.0,,,0.541,0.51,0.402,0.196,31.4,73.9,51.5,61.4,11.4,14.3,7.9,100.0,118.6,124.8,,,8.0,13.0,0.727,4.0,11.0,0.5,5.0,5.0,1.0,4.0,7.0,10.0,6.0,3.0,3.0,2.0,3.0,19.0,15.8,6.0,0.745,0.727,1.0,0.417,17.6,40.7,22.9,32.7,10.0,22.2,50.0,65.4,149.0,131.0,ATL,114,0,240.0,240.0,42.0,89.0,0.472,25.0,54.0,0.463,11.0,14.0,0.786,12.0,35.0,47.0,33.0,5.0,3.0,15.0,13.0,120.0,,,0.631,0.612,0.607,0.157,26.1,68.6,48.5,78.6,5.2,5.2,13.6,100.0,124.8,118.6,,,10.0,21.0,0.692,9.0,16.0,0.571,5.0,7.0,1.0,4.0,13.0,14.0,11.0,2.0,2.0,7.0,5.0,30.0,24.4,13.0,0.84,0.846,1.0,0.538,12.5,36.7,19.3,36.5,5.3,4.7,33.3,34.0,156.0,128.0,BOS,120,1,2023,2023-04-09,False
301,240.0,240.0,42.0,89.0,0.472,25.0,54.0,0.463,11.0,14.0,0.786,12.0,35.0,47.0,33.0,5.0,3.0,15.0,13.0,120.0,,,0.631,0.612,0.607,0.157,26.1,68.6,48.5,78.6,5.2,5.2,13.6,100.0,124.8,118.6,,,10.0,21.0,0.692,9.0,16.0,0.571,5.0,7.0,1.0,4.0,13.0,14.0,11.0,2.0,2.0,7.0,5.0,30.0,24.4,13.0,0.84,0.846,1.0,0.538,12.5,36.7,19.3,36.5,5.3,4.7,33.3,34.0,156.0,128.0,BOS,120,1,240.0,240.0,44.0,97.0,0.454,11.0,39.0,0.282,15.0,19.0,0.789,16.0,34.0,50.0,27.0,11.0,5.0,9.0,12.0,114.0,,,0.541,0.51,0.402,0.196,31.4,73.9,51.5,61.4,11.4,14.3,7.9,100.0,118.6,124.8,,,8.0,13.0,0.727,4.0,11.0,0.5,5.0,5.0,1.0,4.0,7.0,10.0,6.0,3.0,3.0,2.0,3.0,19.0,15.8,6.0,0.745,0.727,1.0,0.417,17.6,40.7,22.9,32.7,10.0,22.2,50.0,65.4,149.0,131.0,ATL,114,0,2023,2023-04-09,True
302,240.0,240.0,41.0,81.0,0.506,8.0,26.0,0.308,15.0,19.0,0.789,5.0,38.0,43.0,24.0,8.0,8.0,15.0,23.0,105.0,,,0.588,0.556,0.321,0.235,13.9,74.5,49.4,58.5,8.2,16.7,14.4,100.0,107.8,97.5,,,12.0,22.0,0.667,3.0,6.0,0.5,7.0,7.0,1.0,3.0,10.0,10.0,14.0,2.0,3.0,5.0,5.0,32.0,25.0,14.0,0.75,0.75,1.0,1.333,27.1,27.8,22.4,61.2,5.9,11.8,100.0,38.7,142.0,108.0,PHI,105,0,240.0,240.0,32.0,85.0,0.376,9.0,37.0,0.243,22.0,29.0,0.759,13.0,31.0,44.0,19.0,4.0,3.0,16.0,15.0,95.0,,,0.486,0.429,0.435,0.341,25.5,86.1,50.6,59.4,4.1,5.5,14.1,100.0,98.5,108.9,,,8.0,21.0,0.6,3.0,13.0,0.5,10.0,10.0,1.0,5.0,6.0,11.0,11.0,2.0,2.0,6.0,5.0,25.0,19.6,3.0,0.721,0.643,0.619,1.0,19.7,39.2,25.4,53.4,2.5,4.4,23.9,33.5,129.0,115.0,POR,95,1,2023,2023-01-19,True
303,240.0,240.0,32.0,85.0,0.376,9.0,37.0,0.243,22.0,29.0,0.759,13.0,31.0,44.0,19.0,4.0,3.0,16.0,15.0,95.0,,,0.486,0.429,0.435,0.341,25.5,86.1,50.6,59.4,4.1,5.5,14.1,100.0,98.5,108.9,,,8.0,21.0,0.6,3.0,13.0,0.5,10.0,10.0,1.0,5.0,6.0,11.0,11.0,2.0,2.0,6.0,5.0,25.0,19.6,3.0,0.721,0.643,0.619,1.0,19.7,39.2,25.4,53.4,2.5,4.4,23.9,33.5,129.0,115.0,POR,95,1,240.0,240.0,41.0,81.0,0.506,8.0,26.0,0.308,15.0,19.0,0.789,5.0,38.0,43.0,24.0,8.0,8.0,15.0,23.0,105.0,,,0.588,0.556,0.321,0.235,13.9,74.5,49.4,58.5,8.2,16.7,14.4,100.0,107.8,97.5,,,12.0,22.0,0.667,3.0,6.0,0.5,7.0,7.0,1.0,3.0,10.0,10.0,14.0,2.0,3.0,5.0,5.0,32.0,25.0,14.0,0.75,0.75,1.0,1.333,27.1,27.8,22.4,61.2,5.9,11.8,100.0,38.7,142.0,108.0,PHI,105,0,2023,2023-01-19,False
304,240.0,240.0,37.0,88.0,0.42,8.0,29.0,0.276,19.0,22.0,0.864,17.0,34.0,51.0,18.0,11.0,1.0,16.0,20.0,101.0,,,0.517,0.466,0.33,0.25,38.6,75.6,57.3,48.6,11.9,1.9,14.1,100.0,109.3,105.0,,,11.0,24.0,0.75,3.0,10.0,0.5,4.0,4.0,1.0,5.0,8.0,10.0,6.0,4.0,1.0,5.0,4.0,27.0,16.8,19.0,0.922,0.875,1.0,1.333,20.9,25.4,16.5,27.3,6.8,3.4,30.7,39.3,191.0,113.0,NYK,101,0,240.0,240.0,36.0,83.0,0.434,10.0,31.0,0.323,15.0,21.0,0.714,11.0,27.0,38.0,20.0,9.0,2.0,14.0,17.0,97.0,,,0.526,0.494,0.373,0.253,24.4,61.4,42.7,55.6,9.9,3.4,13.2,100.0,106.7,111.1,,,14.0,30.0,0.75,6.0,16.0,0.667,4.0,6.0,1.0,5.0,11.0,14.0,8.0,4.0,1.0,5.0,3.0,38.0,30.6,9.0,0.922,1.0,1.0,2.0,14.1,39.5,19.6,42.7,9.6,1.9,66.7,35.9,157.0,121.0,CLE,97,1,2023,2023-04-15,True
305,240.0,240.0,36.0,83.0,0.434,10.0,31.0,0.323,15.0,21.0,0.714,11.0,27.0,38.0,20.0,9.0,2.0,14.0,17.0,97.0,,,0.526,0.494,0.373,0.253,24.4,61.4,42.7,55.6,9.9,3.4,13.2,100.0,106.7,111.1,,,14.0,30.0,0.75,6.0,16.0,0.667,4.0,6.0,1.0,5.0,11.0,14.0,8.0,4.0,1.0,5.0,3.0,38.0,30.6,9.0,0.922,1.0,1.0,2.0,14.1,39.5,19.6,42.7,9.6,1.9,66.7,35.9,157.0,121.0,CLE,97,1,240.0,240.0,37.0,88.0,0.42,8.0,29.0,0.276,19.0,22.0,0.864,17.0,34.0,51.0,18.0,11.0,1.0,16.0,20.0,101.0,,,0.517,0.466,0.33,0.25,38.6,75.6,57.3,48.6,11.9,1.9,14.1,100.0,109.3,105.0,,,11.0,24.0,0.75,3.0,10.0,0.5,4.0,4.0,1.0,5.0,8.0,10.0,6.0,4.0,1.0,5.0,4.0,27.0,16.8,19.0,0.922,0.875,1.0,1.333,20.9,25.4,16.5,27.3,6.8,3.4,30.7,39.3,191.0,113.0,NYK,101,0,2023,2023-04-15,False
306,240.0,240.0,41.0,93.0,0.441,10.0,31.0,0.323,23.0,29.0,0.793,15.0,34.0,49.0,23.0,6.0,4.0,14.0,21.0,115.0,,,0.544,0.495,0.333,0.312,29.4,85.0,53.8,56.1,6.0,6.3,11.7,100.0,114.7,109.7,,,13.0,24.0,1.0,3.0,7.0,0.6,9.0,10.0,1.0,5.0,11.0,15.0,8.0,2.0,3.0,4.0,4.0,38.0,28.1,16.0,1.017,1.0,1.0,0.833,16.1,54.6,33.0,28.4,3.6,6.3,32.8,30.5,213.0,116.0,LAC,115,0,240.0,240.0,39.0,82.0,0.476,6.0,19.0,0.316,26.0,33.0,0.788,6.0,36.0,42.0,27.0,8.0,9.0,10.0,25.0,110.0,,,0.57,0.512,0.232,0.402,15.0,70.6,46.2,69.2,8.0,14.5,9.4,100.0,110.3,115.3,,,10.0,19.0,0.75,3.0,7.0,0.5,10.0,10.0,1.0,2.0,10.0,11.0,11.0,4.0,3.0,5.0,5.0,27.0,29.9,14.0,0.826,0.833,1.0,1.333,31.8,40.5,22.7,37.7,4.4,16.6,36.2,28.6,147.0,123.0,PHO,110,1,2023,2023-04-16,True
307,240.0,240.0,39.0,82.0,0.476,6.0,19.0,0.316,26.0,33.0,0.788,6.0,36.0,42.0,27.0,8.0,9.0,10.0,25.0,110.0,,,0.57,0.512,0.232,0.402,15.0,70.6,46.2,69.2,8.0,14.5,9.4,100.0,110.3,115.3,,,10.0,19.0,0.75,3.0,7.0,0.5,10.0,10.0,1.0,2.0,10.0,11.0,11.0,4.0,3.0,5.0,5.0,27.0,29.9,14.0,0.826,0.833,1.0,1.333,31.8,40.5,22.7,37.7,4.4,16.6,36.2,28.6,147.0,123.0,PHO,110,1,240.0,240.0,41.0,93.0,0.441,10.0,31.0,0.323,23.0,29.0,0.793,15.0,34.0,49.0,23.0,6.0,4.0,14.0,21.0,115.0,,,0.544,0.495,0.333,0.312,29.4,85.0,53.8,56.1,6.0,6.3,11.7,100.0,114.7,109.7,,,13.0,24.0,1.0,3.0,7.0,0.6,9.0,10.0,1.0,5.0,11.0,15.0,8.0,2.0,3.0,4.0,4.0,38.0,28.1,16.0,1.017,1.0,1.0,0.833,16.1,54.6,33.0,28.4,3.6,6.3,32.8,30.5,213.0,116.0,LAC,115,0,2023,2023-04-16,False
308,240.0,240.0,38.0,86.0,0.442,16.0,45.0,0.356,22.0,23.0,0.957,9.0,36.0,45.0,25.0,9.0,7.0,12.0,23.0,114.0,,,0.593,0.535,0.523,0.267,21.4,80.0,51.7,65.8,9.6,17.1,11.1,100.0,121.3,108.5,,,10.0,20.0,1.0,5.0,11.0,0.714,7.0,7.0,1.0,2.0,8.0,10.0,6.0,3.0,3.0,4.0,5.0,27.0,21.4,18.0,1.064,1.063,1.0,2.0,14.2,24.0,17.2,35.9,4.4,21.9,15.9,32.7,232.0,119.0,BOS,114,0,240.0,240.0,31.0,78.0,0.397,16.0,37.0,0.432,24.0,27.0,0.889,9.0,33.0,42.0,21.0,7.0,8.0,14.0,20.0,102.0,,,0.567,0.5,0.474,0.346,20.0,78.6,48.3,67.7,7.4,19.5,13.5,100.0,108.0,120.7,,,9.0,19.0,0.75,4.0,9.0,0.75,11.0,12.0,1.0,5.0,8.0,13.0,11.0,4.0,4.0,5.0,5.0,30.0,27.5,10.0,1.125,1.125,1.0,0.643,13.5,30.3,18.2,47.1,6.8,11.9,33.3,32.3,245.0,131.0,PHI,102,1,2023,2023-05-05,True
